rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
406,0,381,0,DIAMOND_IV,18,15,14688,540,0,495,0,PLATINUM_II,1,16,15366,80,0,55,0,PLATINUM_I,15,16,15484,311,0,282,0,DIAMOND_IV,0,15,14541,247,0,230,0,PLATINUM_II,20,14,12628,263,0,264,0,PLATINUM_I,2,13,11370,490,0,467,0,PLATINUM_I,21,15,13217,590,0,574,0,PLATINUM_II,23,15,14398,432,0,415,0,DIAMOND_IV,16,13,10978,117,0,108,0,PLATINUM_I,31,12,9309
406,0,381,0,DIAMOND_IV,18,13,10585,964,0,946,0,DIAMOND_IV,0,13,10399,80,0,55,0,PLATINUM_I,15,13,11047,290,0,269,0,PLATINUM_I,83,12,9749,134,0,111,0,PLATINUM_I,100,12,9423,179,0,167,0,PLATINUM_I,100,16,15929,628,0,608,0,PLATINUM_I,100,14,12162,219,0,215,0,DIAMOND_IV,76,14,12221,42,0,42,0,PLATINUM_II,75,14,11554,281,0,249,0,PLATINUM_I,13,12,9170
406,0,381,0,DIAMOND_IV,18,12,9757,83,0,90,0,DIAMOND_IV,54,14,11550,383,0,376,0,DIAMOND_IV,18,13,11279,184,0,171,0,PLATINUM_I,86,13,10977,160,0,175,0,PLATINUM_II,23,12,8855,83,0,76,0,DIAMOND_IV,29,14,11669,242,0,230,0,PLATINUM_I,40,14,12739,11,0,22,0,PLATINUM_II,81,16,15480,422,0,396,0,DIAMOND_II,5,15,13428,25,0,25,0,PLATINUM_I,24,12,9950
113,0,118,0,DIAMOND_IV,15,15,13454,302,0,294,0,PLATINUM_I,25,14,12647,254,0,222,0,PLATINUM_I,69,13,10680,39,0,28,0,PLATINUM_III,45,12,9095,98,0,77,0,PLATINUM_II,60,12,8620,240,0,216,0,DIAMOND_IV,0,12,8815,218,0,185,0,DIAMOND_IV,0,12,9888,93,0,62,0,PLATINUM_II,62,12,9327,252,0,230,0,PLATINUM_I,70,12,8972,37,0,32,0,PLATINUM_III,75,11,7752
44,0,43,0,PLATINUM_I,100,17,17885,62,0,45,0,PLATINUM_I,5,18,21693,207,0,191,0,PLATINUM_I,60,18,19144,283,0,277,0,DIAMOND_IV,33,18,19603,174,0,179,0,DIAMOND_III,13,18,21956,240,0,216,0,DIAMOND_IV,0,16,16268,78,0,86,0,DIAMOND_IV,75,16,15584,203,0,182,0,PLATINUM_II,45,16,15706,76,0,80,0,DIAMOND_IV,14,17,18313,50,0,54,0,PLATINUM_I,100,13,11054
190,0,158,0,PLATINUM_I,46,18,20179,17,0,19,0,PLATINUM_II,76,18,18866,156,0,152,0,PLATINUM_I,45,17,17097,451,0,450,0,PLATINUM_I,60,17,16759,193,0,181,0,PLATINUM_I,35,15,13494,240,0,216,0,DIAMOND_IV,0,17,17698,462,0,413,0,PLATINUM_II,86,18,18592,254,0,263,0,DIAMOND_IV,48,16,15503,32,0,46,0,PLATINUM_II,23,15,14165,46,0,49,0,PLATINUM_I,0,13,11313
358,0,335,0,PLATINUM_I,40,14,11780,202,0,193,0,DIAMOND_III,0,13,10977,146,0,131,0,DIAMOND_III,11,14,12882,194,0,192,0,DIAMOND_IV,46,13,10294,232,0,187,0,PLATINUM_I,56,11,7579,240,0,216,0,DIAMOND_IV,0,13,10505,357,0,343,0,DIAMOND_IV,59,12,9078,156,0,152,0,PLATINUM_I,45,12,9515,185,0,179,0,PLATINUM_I,44,11,7952,630,0,592,0,PLATINUM_II,13,10,7009
228,0,235,0,DIAMOND_IV,26,14,11807,75,0,67,0,PLATINUM_II,5,13,10446,227,0,211,0,PLATINUM_II,89,14,12350,135,0,91,0,PLATINUM_I,1,14,11527,98,0,94,0,DIAMOND_IV,15,12,9133,240,0,216,0,DIAMOND_IV,0,16,15034,12,0,16,0,PLATINUM_III,99,15,14646,497,0,475,0,PLATINUM_I,33,16,15597,160,0,158,0,PLATINUM_II,75,15,13480,225,0,209,0,DIAMOND_IV,1,13,10711
103,0,113,0,PLATINUM_I,20,14,12968,117,0,103,0,DIAMOND_IV,75,13,11407,315,0,313,0,DIAMOND_IV,60,14,12728,454,0,429,0,DIAMOND_III,77,14,12850,211,0,168,0,DIAMOND_III,4,13,11019,243,0,228,0,DIAMOND_III,20,13,11428,53,0,41,0,PLATINUM_I,0,13,10223,103,0,113,0,DIAMOND_IV,31,14,12285,694,0,678,0,DIAMOND_IV,66,12,8982,214,0,221,0,DIAMOND_III,23,11,7479
81,0,84,0,DIAMOND_III,12,16,15508,84,0,82,0,DIAMOND_IV,94,17,17270,57,0,56,0,DIAMOND_IV,1,15,13606,222,0,174,0,DIAMOND_II,0,15,14295,203,0,226,0,DIAMOND_II,14,13,10747,308,0,313,0,PLATINUM_II,90,17,17397,131,0,144,0,DIAMOND_IV,49,14,12371,103,0,113,0,DIAMOND_IV,31,13,11245,371,0,375,0,DIAMOND_IV,74,13,10912,87,0,75,0,DIAMOND_IV,0,12,9178
360,0,340,0,DIAMOND_III,42,18,19393,610,0,578,0,DIAMOND_IV,58,17,17450,135,0,133,0,PLATINUM_I,75,17,17776,144,0,125,0,DIAMOND_II,0,16,14720,420,0,383,0,PLATINUM_I,81,14,12288,301,0,277,0,DIAMOND_III,58,17,18325,526,0,529,0,PLATINUM_III,70,17,17797,103,0,113,0,DIAMOND_IV,31,18,22605,349,0,344,0,DIAMOND_III,19,17,18214,460,0,399,0,MASTER_I,30,15,13774
75,0,70,0,DIAMOND_IV,0,17,17192,319,0,299,0,DIAMOND_II,0,16,14768,134,0,107,0,DIAMOND_IV,23,16,16425,198,0,200,0,DIAMOND_IV,69,16,15479,366,0,377,0,PLATINUM_I,52,15,13863,164,0,147,0,DIAMOND_IV,18,18,22456,253,0,255,0,PLATINUM_IV,75,18,21052,103,0,113,0,DIAMOND_IV,31,17,17318,117,0,106,0,PLATINUM_I,31,18,19732,468,0,467,0,DIAMOND_III,75,14,12427
513,0,478,0,DIAMOND_II,15,15,13129,169,0,140,0,DIAMOND_IV,1,13,10456,125,0,141,0,DIAMOND_IV,0,13,10603,92,0,69,0,DIAMOND_IV,18,13,10322,352,0,313,0,DIAMOND_II,45,12,8629,706,0,714,0,DIAMOND_IV,15,14,11680,305,0,298,0,DIAMOND_IV,45,12,9562,103,0,113,0,DIAMOND_IV,31,14,12283,198,0,200,0,DIAMOND_IV,69,11,7851,423,0,422,0,PLATINUM_II,0,10,7242
274,0,250,0,DIAMOND_III,66,15,14501,459,0,444,0,DIAMOND_II,13,14,12910,133,0,112,0,DIAMOND_IV,23,16,15104,148,0,88,0,DIAMOND_II,65,15,13609,353,0,308,0,DIAMOND_IV,0,13,10520,189,0,184,0,DIAMOND_II,0,16,14851,167,0,180,0,DIAMOND_II,3,18,19432,387,0,376,0,DIAMOND_III,59,17,17368,47,0,45,0,DIAMOND_IV,52,16,15105,335,0,278,0,DIAMOND_II,7,14,12158
161,0,145,0,PLATINUM_II,48,14,11660,161,0,145,0,PLATINUM_II,48,13,11404,132,0,126,0,PLATINUM_IV,5,13,11079,148,0,88,0,DIAMOND_II,65,12,8979,353,0,308,0,DIAMOND_IV,0,11,7561,31,0,39,0,PLATINUM_III,44,14,12939,42,0,42,0,PLATINUM_I,24,14,12249,117,0,108,0,PLATINUM_IV,75,14,12259,39,0,50,0,PLATINUM_I,100,14,12854,161,0,145,0,PLATINUM_II,48,13,10669
265,0,266,0,DIAMOND_III,20,11,8268,265,0,266,0,DIAMOND_III,20,10,6640,148,0,88,0,DIAMOND_II,65,11,7420,132,0,126,0,PLATINUM_IV,5,11,7762,353,0,308,0,DIAMOND_IV,0,9,5248,43,0,41,0,DIAMOND_II,80,10,7180,43,0,41,0,DIAMOND_II,80,13,10341,15,0,17,0,PLATINUM_I,56,12,9071,311,0,294,0,PLATINUM_IV,0,13,11148,311,0,294,0,PLATINUM_IV,0,12,9911
33,0,30,0,DIAMOND_II,52,16,15677,48,0,51,0,DIAMOND_II,19,15,14648,51,0,20,0,DIAMOND_II,60,15,14344,27,0,13,0,DIAMOND_IV,21,15,13722,402,0,390,0,DIAMOND_I,100,14,11483,1062,0,1056,0,DIAMOND_I,66,15,13080,181,0,171,0,DIAMOND_I,100,14,12129,99,0,91,0,MASTER_I,145,13,10777,173,0,163,0,MASTER_I,179,13,11416,23,0,25,0,DIAMOND_IV,0,12,9097
74,0,79,0,MASTER_I,52,17,17261,672,0,634,0,DIAMOND_I,15,16,16168,63,0,61,0,DIAMOND_I,14,18,19690,105,0,98,0,DIAMOND_II,22,17,16938,75,0,47,0,DIAMOND_I,39,14,12449,243,0,220,0,MASTER_I,48,18,19347,98,0,86,0,DIAMOND_I,100,16,16288,1062,0,1056,0,DIAMOND_I,66,18,20654,512,0,486,0,MASTER_I,101,18,19659,23,0,25,0,DIAMOND_IV,0,16,16156
1062,0,1056,0,DIAMOND_I,66,15,13945,39,0,36,0,DIAMOND_II,14,13,10741,549,0,548,0,DIAMOND_I,100,14,11936,78,0,76,0,DIAMOND_IV,54,14,12441,93,0,66,0,MASTER_I,1,12,9070,219,0,205,0,DIAMOND_I,50,16,15231,505,0,480,0,MASTER_I,30,15,14058,130,0,139,0,DIAMOND_III,38,16,16233,151,0,165,0,MASTER_I,31,15,14260,23,0,25,0,DIAMOND_IV,0,13,11309
110,0,83,0,MASTER_I,77,15,13905,106,0,81,0,DIAMOND_IV,1,15,13976,75,0,69,0,DIAMOND_I,7,14,12996,101,0,94,0,DIAMOND_I,100,14,11929,94,0,89,0,DIAMOND_I,46,12,9261,347,0,302,0,MASTER_I,131,13,10905,64,0,38,0,DIAMOND_III,52,13,10734,691,0,660,0,MASTER_I,15,13,11037,125,0,131,0,DIAMOND_I,24,13,10604,23,0,25,0,DIAMOND_IV,0,11,7904
157,0,146,0,MASTER_I,286,10,6269,126,0,113,0,MASTER_I,308,9,5793,181,0,171,0,DIAMOND_I,100,9,5628,154,0,163,0,MASTER_I,0,9,5371,109,0,101,0,MASTER_I,178,8,4433,43,0,45,0,DIAMOND_I,40,12,9547,148,0,132,0,MASTER_I,231,10,7121,301,0,292,0,MASTER_I,41,11,8027,500,0,471,0,MASTER_I,248,10,6720,23,0,25,0,DIAMOND_IV,0,9,5960
416,0,393,0,DIAMOND_II,0,16,15513,170,0,185,0,PLATINUM_II,96,13,10808,252,0,248,0,DIAMOND_IV,48,16,16330,269,0,259,0,PLATINUM_I,66,14,12617,70,0,57,0,PLATINUM_I,0,12,9726,164,0,146,0,DIAMOND_III,76,17,18244,103,0,81,0,PLATINUM_I,5,16,14876,89,0,72,0,DIAMOND_IV,1,15,14635,125,0,114,0,DIAMOND_II,75,15,14046,213,0,197,0,PLATINUM_III,40,13,10816
51,0,55,0,PLATINUM_II,77,17,17995,270,0,245,0,DIAMOND_III,39,15,13750,333,0,326,0,DIAMOND_IV,8,14,12594,454,0,445,0,DIAMOND_IV,38,13,11086,474,0,439,0,DIAMOND_IV,5,13,11266,318,0,281,0,PLATINUM_I,4,14,12884,70,0,46,0,DIAMOND_IV,1,13,10384,89,0,72,0,DIAMOND_IV,1,13,10878,98,0,94,0,DIAMOND_IV,11,13,10560,213,0,197,0,PLATINUM_III,40,13,10295
46,0,46,0,PLATINUM_I,62,7,3961,145,0,145,0,PLATINUM_II,75,4,1635,247,0,247,0,PLATINUM_II,28,7,3678,338,0,323,0,PLATINUM_I,28,6,2917,144,0,119,0,PLATINUM_I,2,6,2917,318,0,281,0,PLATINUM_I,4,9,5092,70,0,46,0,DIAMOND_IV,1,8,4464,89,0,72,0,DIAMOND_IV,1,8,4581,454,0,445,0,DIAMOND_IV,38,7,3478,213,0,197,0,PLATINUM_III,40,6,2851
237,0,224,0,DIAMOND_IV,47,16,15155,305,0,279,0,DIAMOND_IV,88,16,15206,281,0,256,0,DIAMOND_III,10,15,13782,237,0,232,0,DIAMOND_III,13,15,13362,176,0,152,0,DIAMOND_II,58,13,10407,158,0,103,0,DIAMOND_II,68,17,16957,84,0,84,0,PLATINUM_I,100,15,14615,89,0,72,0,DIAMOND_IV,1,16,15467,286,0,261,0,DIAMOND_IV,42,16,15131,98,0,74,0,DIAMOND_III,37,13,10948
101,0,90,0,DIAMOND_IV,36,14,11910,50,0,29,0,PLATINUM_I,52,12,9471,201,0,168,0,DIAMOND_III,45,14,11772,275,0,288,0,DIAMOND_IV,32,13,9982,210,0,208,0,PLATINUM_III,47,11,7329,107,0,123,0,PLATINUM_II,33,14,12615,30,0,16,0,PLATINUM_I,18,16,14841,89,0,72,0,DIAMOND_IV,1,16,15373,156,0,151,0,DIAMOND_III,0,14,11920,398,0,395,0,PLATINUM_II,0,14,11886
181,0,158,0,DIAMOND_III,36,16,15080,203,0,191,0,DIAMOND_III,8,14,12229,110,0,120,0,DIAMOND_IV,49,15,13720,239,0,213,0,DIAMOND_III,2,15,13502,222,0,197,0,DIAMOND_III,14,12,9060,80,0,63,0,DIAMOND_IV,0,15,13149,187,0,192,0,DIAMOND_IV,31,13,10497,296,0,306,0,DIAMOND_IV,31,15,13181,147,0,157,0,DIAMOND_IV,67,12,9465,35,0,41,0,DIAMOND_IV,0,11,7733
147,0,143,0,DIAMOND_IV,0,16,15534,184,0,200,0,PLATINUM_III,52,14,12777,282,0,263,0,DIAMOND_II,0,15,13279,297,0,298,0,DIAMOND_III,0,13,10025,342,0,345,0,PLATINUM_I,41,12,8853,264,0,273,0,DIAMOND_III,0,12,9235,107,0,76,0,DIAMOND_IV,0,12,9830,186,0,159,0,DIAMOND_II,31,14,12583,53,0,71,0,PLATINUM_I,0,11,8410,35,0,41,0,DIAMOND_IV,0,10,6835
69,0,41,0,DIAMOND_III,4,14,11678,5,0,6,0,PLATINUM_IV,1,13,11247,260,0,249,0,DIAMOND_III,0,13,10681,193,0,207,0,PLATINUM_III,33,14,11889,497,0,497,0,DIAMOND_IV,75,11,8152,811,0,812,0,DIAMOND_IV,54,12,8870,98,0,78,0,DIAMOND_IV,0,14,11481,289,0,301,0,DIAMOND_II,45,12,9816,53,0,71,0,PLATINUM_I,0,12,8599,35,0,41,0,DIAMOND_IV,0,10,6396
53,0,64,0,PLATINUM_I,66,12,9241,46,0,44,0,PLATINUM_I,45,11,8154,44,0,43,0,PLATINUM_III,0,12,9015,245,0,252,0,DIAMOND_IV,30,8,5039,297,0,298,0,DIAMOND_III,0,9,5977,127,0,104,0,DIAMOND_IV,8,12,9143,234,0,223,0,DIAMOND_IV,60,11,8303,210,0,214,0,DIAMOND_III,0,14,11867,53,0,71,0,PLATINUM_I,0,11,8474,35,0,41,0,DIAMOND_IV,0,10,6399
53,0,33,0,DIAMOND_IV,47,9,5736,59,0,52,0,DIAMOND_III,4,10,6724,212,0,188,0,DIAMOND_IV,75,10,6722,451,0,398,0,DIAMOND_I,100,8,4327,84,0,72,0,DIAMOND_III,77,8,4077,46,0,52,0,DIAMOND_IV,46,9,5283,169,0,104,0,DIAMOND_IV,25,3,1019,148,0,112,0,PLATINUM_I,34,9,5807,53,0,71,0,PLATINUM_I,0,7,3747,35,0,41,0,DIAMOND_IV,0,8,4744
863,0,862,0,PLATINUM_I,75,11,7767,182,0,195,0,DIAMOND_IV,36,8,5026,31,0,21,0,PLATINUM_I,25,10,6864,75,0,62,0,PLATINUM_I,19,10,6568,269,0,235,0,DIAMOND_III,31,8,4510,116,0,107,0,PLATINUM_I,21,8,4422,600,0,612,0,DIAMOND_IV,0,7,3402,313,0,301,0,PLATINUM_I,91,8,4739,325,0,322,0,DIAMOND_IV,0,8,4873,261,0,228,0,DIAMOND_IV,17,6,2862
35,0,15,0,PLATINUM_II,87,14,12666,83,0,86,0,DIAMOND_IV,65,14,11524,146,0,146,0,DIAMOND_IV,18,15,13987,207,0,197,0,DIAMOND_IV,75,13,11313,434,0,410,0,DIAMOND_III,0,11,8531,413,0,356,0,DIAMOND_IV,87,12,8957,74,0,53,0,PLATINUM_I,45,12,8651,112,0,95,0,DIAMOND_IV,0,12,9638,325,0,322,0,DIAMOND_IV,0,12,9492,330,0,297,0,DIAMOND_III,51,10,6271
263,0,264,0,PLATINUM_I,2,15,13079,495,0,464,0,PLATINUM_III,32,16,16138,190,0,161,0,DIAMOND_IV,0,16,15972,590,0,574,0,PLATINUM_II,23,14,12936,24,0,32,0,PLATINUM_III,14,15,13876,109,0,93,0,PLATINUM_II,86,17,17704,245,0,202,0,PLATINUM_I,5,17,18231,347,0,329,0,PLATINUM_II,14,18,18762,325,0,322,0,DIAMOND_IV,0,17,17014,149,0,159,0,PLATINUM_III,60,16,15928
699,0,678,0,PLATINUM_II,75,15,14304,332,0,297,0,PLATINUM_II,57,16,15857,27,0,16,0,PLATINUM_I,1,15,14684,227,0,216,0,PLATINUM_II,41,15,13294,197,0,182,0,PLATINUM_II,15,13,10381,84,0,78,0,PLATINUM_II,75,14,12912,252,0,233,0,DIAMOND_IV,0,14,12349,170,0,126,0,PLATINUM_I,0,13,10634,325,0,322,0,DIAMOND_IV,0,12,8603,75,0,63,0,PLATINUM_II,79,11,7309
116,0,134,0,DIAMOND_III,7,11,7482,440,0,393,0,DIAMOND_IV,44,13,10298,130,0,137,0,DIAMOND_III,26,11,8485,566,0,571,0,DIAMOND_IV,42,10,6142,344,0,321,0,DIAMOND_II,25,8,4470,244,0,264,0,DIAMOND_III,0,10,6231,424,0,418,0,DIAMOND_IV,61,11,7382,343,0,300,0,DIAMOND_III,1,8,4867,325,0,322,0,DIAMOND_IV,0,10,7295,512,0,507,0,DIAMOND_IV,59,8,4599
107,0,92,0,PLATINUM_IV,0,11,7517,217,0,192,0,DIAMOND_III,17,10,6407,532,0,505,0,DIAMOND_IV,65,11,7638,47,0,42,0,DIAMOND_IV,1,10,6208,92,0,96,0,PLATINUM_III,47,9,5663,132,0,135,0,PLATINUM_I,74,10,6180,942,0,933,0,DIAMOND_IV,20,8,4140,54,0,42,0,PLATINUM_III,39,11,7378,225,0,212,0,PLATINUM_I,50,8,4316,225,0,212,0,PLATINUM_I,11,8,4130
107,0,92,0,PLATINUM_IV,0,17,16657,78,0,67,0,PLATINUM_II,14,15,14147,519,0,496,0,PLATINUM_IV,28,15,13585,47,0,42,0,DIAMOND_IV,1,16,15788,352,0,372,0,PLATINUM_II,30,14,11631,176,0,168,0,PLATINUM_IV,68,18,18546,231,0,249,0,PLATINUM_II,69,16,15616,497,0,478,0,DIAMOND_III,77,18,20685,206,0,217,0,PLATINUM_III,50,17,16857,70,0,65,0,PLATINUM_III,31,14,12647
107,0,92,0,PLATINUM_IV,0,14,11722,293,0,278,0,PLATINUM_IV,93,13,10192,47,0,61,0,PLATINUM_II,38,12,9170,47,0,42,0,DIAMOND_IV,1,13,10529,164,0,175,0,PLATINUM_II,27,10,6460,106,0,105,0,DIAMOND_IV,83,15,13970,275,0,250,0,PLATINUM_IV,91,14,11781,102,0,67,0,DIAMOND_II,19,15,13607,202,0,196,0,PLATINUM_III,75,13,11032,249,0,212,0,PLATINUM_III,89,12,9143
107,0,92,0,PLATINUM_IV,0,14,12782,418,0,405,0,PLATINUM_II,0,13,10570,241,0,232,0,PLATINUM_I,4,12,9180,47,0,42,0,DIAMOND_IV,1,16,15107,88,0,75,0,DIAMOND_III,48,12,8993,247,0,233,0,DIAMOND_III,15,14,11773,115,0,101,0,PLATINUM_II,17,13,11046,54,0,49,0,DIAMOND_IV,24,13,10023,90,0,102,0,PLATINUM_IV,33,13,10002,333,0,283,0,PLATINUM_III,16,10,7123
107,0,92,0,PLATINUM_IV,0,15,14594,134,0,141,0,PLATINUM_III,24,17,16718,179,0,155,0,PLATINUM_II,44,14,12206,47,0,42,0,DIAMOND_IV,1,17,17819,308,0,284,0,PLATINUM_I,67,13,11071,126,0,113,0,DIAMOND_IV,1,15,14649,33,0,15,0,GOLD_I,40,16,15632,306,0,283,0,PLATINUM_II,27,15,14654,407,0,398,0,PLATINUM_II,69,12,8775,291,0,269,0,PLATINUM_I,49,14,11630
441,0,403,0,PLATINUM_II,60,13,10782,605,0,571,0,PLATINUM_I,0,14,12915,15,0,10,0,PLATINUM_II,99,15,14620,157,0,151,0,DIAMOND_IV,16,13,11115,291,0,269,0,PLATINUM_I,49,13,10354,126,0,120,0,DIAMOND_IV,53,14,12732,278,0,252,0,DIAMOND_IV,84,11,8078,204,0,177,0,PLATINUM_II,47,13,10315,756,0,745,0,PLATINUM_I,61,12,9567,66,0,59,0,PLATINUM_II,11,8,4376
78,0,53,0,GOLD_III,0,14,11597,14,0,20,0,SILVER_II,94,13,10986,54,0,53,0,GOLD_IV,75,14,12989,181,0,167,0,PLATINUM_III,0,13,11247,44,0,42,0,GOLD_III,52,14,12156,184,0,133,0,DIAMOND_IV,0,17,18045,76,0,71,0,GOLD_II,31,16,16137,34,0,29,0,GOLD_III,42,18,18955,34,0,29,0,GOLD_III,42,14,12535,7,0,8,0,BRONZE_II,41,14,12721
465,0,420,0,SILVER_II,75,13,10171,114,0,103,0,PLATINUM_IV,1,12,9694,374,0,371,0,GOLD_IV,0,14,12068,60,0,63,0,PLATINUM_II,55,12,9947,86,0,99,0,SILVER_III,19,13,10766,184,0,133,0,DIAMOND_IV,0,15,13378,76,0,71,0,GOLD_II,31,15,13386,34,0,29,0,GOLD_III,42,15,13289,34,0,29,0,GOLD_III,42,14,11693,7,0,8,0,BRONZE_II,41,13,11195
92,0,77,0,GOLD_II,75,11,8349,92,0,77,0,GOLD_II,75,11,8255,54,0,67,0,SILVER_IV,16,12,9760,19,0,16,0,GOLD_IV,99,12,8656,23,0,23,0,BRONZE_III,47,11,7366,184,0,133,0,DIAMOND_IV,0,12,9496,34,0,29,0,GOLD_III,42,12,9959,76,0,71,0,GOLD_II,31,14,13015,76,0,71,0,GOLD_II,31,11,7591,7,0,8,0,BRONZE_II,41,11,8102
198,0,164,0,PLATINUM_IV,13,16,15431,125,0,115,0,GOLD_I,3,16,14881,86,0,78,0,SILVER_I,31,16,14957,100,0,98,0,GOLD_II,33,15,13886,24,0,30,0,SILVER_III,73,15,13184,184,0,133,0,DIAMOND_IV,0,15,14023,76,0,71,0,GOLD_II,31,17,16525,34,0,29,0,GOLD_III,42,16,15067,184,0,133,0,DIAMOND_IV,0,12,9546,7,0,8,0,BRONZE_II,41,11,8517
243,0,252,0,DIAMOND_IV,33,17,17222,113,0,82,0,DIAMOND_I,41,16,15562,845,0,781,0,DIAMOND_II,75,16,16360,288,0,249,0,DIAMOND_II,26,16,15997,140,0,105,0,DIAMOND_I,36,14,12071,178,0,180,0,DIAMOND_IV,75,15,14290,279,0,254,0,DIAMOND_I,8,14,12295,29,0,31,0,DIAMOND_IV,0,15,13443,58,0,71,0,PLATINUM_I,58,14,11813,255,0,266,0,DIAMOND_III,45,12,9025
16,0,11,0,PLATINUM_I,100,16,15165,7,0,3,0,DIAMOND_IV,55,14,12862,7,0,3,0,DIAMOND_IV,55,15,13740,9,0,7,0,PLATINUM_I,68,13,11131,30,0,22,0,PLATINUM_I,74,12,9619,30,0,22,0,PLATINUM_I,74,13,11056,30,0,22,0,PLATINUM_I,74,12,9713,30,0,22,0,PLATINUM_I,74,12,9948,30,0,22,0,PLATINUM_I,74,12,9289,30,0,22,0,PLATINUM_I,74,11,8201
16,0,11,0,PLATINUM_I,100,17,17026,7,0,3,0,DIAMOND_IV,55,14,11827,30,0,22,0,PLATINUM_I,74,15,13791,30,0,22,0,PLATINUM_I,74,15,13690,9,0,7,0,PLATINUM_I,68,12,8993,103,0,95,0,SILVER_II,27,14,12930,109,0,99,0,PLATINUM_III,22,14,11869,38,0,23,0,PLATINUM_II,17,15,13129,105,0,109,0,GOLD_III,27,13,11284,105,0,109,0,GOLD_III,27,11,8522
93,0,95,0,DIAMOND_IV,31,11,8358,7,0,3,0,DIAMOND_IV,55,10,6568,65,0,46,0,DIAMOND_IV,1,11,7777,65,0,46,0,DIAMOND_IV,1,12,9050,61,0,68,0,DIAMOND_III,45,9,5065,98,0,59,0,DIAMOND_I,75,13,10594,284,0,260,0,MASTER_I,16,13,10162,33,0,16,0,PLATINUM_I,35,12,9508,81,0,63,0,DIAMOND_III,59,12,8888,97,0,106,0,PLATINUM_II,0,11,7306
172,0,165,0,DIAMOND_IV,49,14,12486,138,0,125,0,DIAMOND_III,72,14,12695,36,0,19,0,PLATINUM_II,38,14,12198,258,0,244,0,DIAMOND_III,7,13,11392,116,0,80,0,DIAMOND_IV,1,12,9279,33,0,37,0,PLATINUM_II,73,14,11546,43,0,33,0,PLATINUM_II,60,13,10681,172,0,132,0,DIAMOND_III,13,13,11396,416,0,385,0,DIAMOND_III,65,11,7457,36,0,21,0,PLATINUM_I,50,12,8673
172,0,165,0,DIAMOND_IV,49,17,17739,495,0,484,0,DIAMOND_III,25,18,18379,198,0,204,0,DIAMOND_III,15,17,17198,247,0,247,0,PLATINUM_II,28,17,18202,76,0,74,0,DIAMOND_IV,62,16,15576,364,0,318,0,DIAMOND_IV,1,18,20314,237,0,227,0,DIAMOND_IV,32,18,18422,325,0,329,0,PLATINUM_I,32,18,18600,534,0,492,0,DIAMOND_IV,73,17,17853,277,0,243,0,PLATINUM_I,15,15,13994
172,0,165,0,DIAMOND_IV,49,15,14124,141,0,131,0,PLATINUM_II,60,16,16424,10,0,9,0,PLATINUM_IV,1,15,14123,180,0,193,0,DIAMOND_IV,13,13,11292,587,0,573,0,DIAMOND_III,0,12,9605,5,0,10,0,GOLD_II,70,14,11656,400,0,378,0,PLATINUM_I,15,13,10858,227,0,214,0,PLATINUM_I,0,13,10776,239,0,216,0,PLATINUM_II,15,11,8494,75,0,68,0,PLATINUM_III,45,11,7742
172,0,165,0,DIAMOND_IV,49,12,9182,121,0,114,0,PLATINUM_I,24,12,9942,48,0,59,0,PLATINUM_II,0,12,9037,195,0,174,0,DIAMOND_IV,73,12,9286,307,0,299,0,PLATINUM_I,46,12,9020,55,0,61,0,PLATINUM_I,100,14,12711,539,0,511,0,PLATINUM_II,75,13,10190,531,0,505,0,DIAMOND_IV,0,16,14816,114,0,114,0,PLATINUM_I,36,14,11533,45,0,40,0,PLATINUM_II,58,12,8787
